episode_global,stage,map_name,evacuation_rate,all_evacuated,mean_evac_time,steps,mean_emotion_final,emotion_variance,mean_speed_ratio,total_reward,epsilon
72,1,mall_small,0.75,0,111.33,300,0.0,0.0,1.0,-2352.93,0.5599
73,1,mall_small,0.75,0,70.67,300,0.0,0.0,1.0,-1865.91,0.5562
74,1,mall_small,1.0,1,174.0,289,0.0,0.0,1.0,-2346.35,0.5511
75,1,mall_small,0.5,0,92.0,300,0.0,0.0,1.0,-3165.09,0.5454
76,1,mall_small,0.75,0,143.0,300,0.0,0.0,1.0,-2800.28,0.54
77,1,mall_small,0.75,0,93.67,300,0.0,0.0,1.0,-2339.22,0.5358
78,1,mall_small,1.0,1,147.0,250,0.0,0.0,1.0,-1964.05,0.5315
79,1,mall_small,0.75,0,67.0,300,0.0,0.0,1.0,-1732.99,0.5278
80,1,mall_small,0.5,0,98.5,300,0.0,0.0,1.0,-3186.8,0.522
81,1,mall_small,0.75,0,178.33,300,0.0,0.0,1.0,-3141.63,0.5159
82,1,mall_small,1.0,1,157.75,258,0.0,0.0,1.0,-2181.22,0.5113
83,1,mall_small,1.0,1,70.25,97,0.0,0.0,1.0,-620.02,0.5092
84,1,mall_small,0.75,0,48.0,300,0.0,0.0,1.0,-1620.88,0.506
85,1,mall_small,1.0,1,191.75,296,0.0,0.0,1.0,-2729.93,0.5004
86,1,mall_small,1.0,1,129.75,249,0.0,0.0,1.0,-1643.21,0.4966
87,1,mall_small,0.75,0,133.67,300,0.0,0.0,1.0,-2634.69,0.4915
88,1,mall_small,0.75,0,133.0,300,0.0,0.0,1.0,-2530.16,0.4864
89,1,mall_small,1.0,1,108.25,259,0.0,0.0,1.0,-1411.72,0.4832
90,1,mall_small,1.0,1,147.0,210,0.0,0.0,1.0,-2024.34,0.4789
91,1,mall_small,0.5,0,62.5,300,0.0,0.0,1.0,-2930.35,0.4736
92,1,mall_small,1.0,1,133.25,289,0.0,0.0,1.0,-1747.01,0.4697
93,1,mall_small,1.0,1,86.0,126,0.0,0.0,1.0,-929.98,0.4672
94,1,mall_small,1.0,1,90.25,147,0.0,0.0,1.0,-933.63,0.4646
95,1,mall_small,1.0,1,123.25,203,0.0,0.0,1.0,-1564.23,0.461
96,1,mall_small,1.0,1,93.25,223,0.0,0.0,1.0,-1068.5,0.4582
