episode_global,stage,map_name,evacuation_rate,all_evacuated,mean_evac_time,steps,mean_emotion_final,emotion_variance,mean_speed_ratio,total_reward,epsilon
38,1,mall_small,0.5,0,198.5,300,0.0,0.0,1.0,-1210.93,0.7226
39,1,mall_small,0.5,0,156.5,300,0.0,0.0,1.0,-993.43,0.7159
40,1,mall_small,0.5,0,192.5,300,0.0,0.0,1.0,-1058.75,0.7087
41,1,mall_small,0.75,0,161.67,300,0.0,0.0,1.0,-732.5,0.703
42,1,mall_small,0.5,0,177.0,300,0.0,0.0,1.0,-1049.29,0.696
43,1,mall_small,0.75,0,153.67,300,0.0,0.0,1.0,-814.46,0.6904
44,1,mall_small,0.75,0,124.33,300,0.0,0.0,1.0,-582.21,0.6855
45,1,mall_small,0.25,0,147.0,300,0.0,0.0,1.0,-1370.1,0.6779
46,1,mall_small,0.75,0,100.0,300,0.0,0.0,1.0,-532.52,0.6735
47,1,mall_small,0.75,0,91.33,300,0.0,0.0,1.0,-494.69,0.6693
48,1,mall_small,0.75,0,169.67,300,0.0,0.0,1.0,-804.38,0.6634
49,1,mall_small,0.75,0,112.67,300,0.0,0.0,1.0,-624.15,0.6587
50,1,mall_small,0.75,0,95.33,300,0.0,0.0,1.0,-593.11,0.6544
51,1,mall_small,0.5,0,131.0,300,0.0,0.0,1.0,-995.24,0.6481
52,1,mall_small,0.75,0,163.0,300,0.0,0.0,1.0,-801.64,0.6424
53,1,mall_small,1.0,1,84.75,189,0.0,0.0,1.0,-82.19,0.6399
54,1,mall_small,0.5,0,164.0,300,0.0,0.0,1.0,-1079.18,0.6331
55,1,mall_small,0.75,0,82.33,300,0.0,0.0,1.0,-521.62,0.6291
56,1,mall_small,0.75,0,164.33,300,0.0,0.0,1.0,-784.54,0.6233
57,1,mall_small,0.5,0,162.5,300,0.0,0.0,1.0,-961.54,0.6166
58,1,mall_small,1.0,1,144.75,264,0.0,0.0,1.0,-309.63,0.6123
59,1,mall_small,0.75,0,80.0,300,0.0,0.0,1.0,-527.6,0.6084
60,1,mall_small,0.75,0,107.33,300,0.0,0.0,1.0,-509.33,0.6038
61,1,mall_small,1.0,1,108.5,156,0.0,0.0,1.0,-120.71,0.6007
62,1,mall_small,1.0,1,95.5,248,0.0,0.0,1.0,-123.81,0.5979
63,1,mall_small,1.0,1,173.5,285,0.0,0.0,1.0,-464.13,0.5928
64,1,mall_small,0.75,0,137.67,300,0.0,0.0,1.0,-744.75,0.5876
65,1,mall_small,0.75,0,140.0,300,0.0,0.0,1.0,-672.64,0.5824
66,1,mall_small,0.75,0,90.67,300,0.0,0.0,1.0,-504.82,0.5782
67,1,mall_small,0.75,0,134.33,300,0.0,0.0,1.0,-604.24,0.573
68,1,mall_small,0.75,0,131.67,300,0.0,0.0,1.0,-616.73,0.5679
69,1,mall_small,0.75,0,90.33,300,0.0,0.0,1.0,-480.24,0.5638
70,1,mall_small,1.0,1,115.75,223,0.0,0.0,1.0,-217.15,0.5604
71,1,mall_small,1.0,1,105.5,230,0.0,0.0,1.0,-139.1,0.5573
72,1,mall_small,0.75,0,105.67,300,0.0,0.0,1.0,-543.77,0.5528
73,1,mall_small,0.75,0,65.0,300,0.0,0.0,1.0,-395.8,0.5492
74,1,mall_small,0.5,0,147.0,300,0.0,0.0,1.0,-982.6,0.5427
75,1,mall_small,0.75,0,91.33,300,0.0,0.0,1.0,-382.09,0.5384
76,1,mall_small,0.75,0,108.0,300,0.0,0.0,1.0,-517.69,0.5339
77,1,mall_small,0.75,0,75.33,300,0.0,0.0,1.0,-390.72,0.5301
78,1,mall_small,0.75,0,172.33,300,0.0,0.0,1.0,-703.9,0.5241
79,1,mall_small,0.75,0,87.0,300,0.0,0.0,1.0,-377.45,0.52
80,1,mall_small,0.75,0,142.33,300,0.0,0.0,1.0,-591.4,0.5147
81,1,mall_small,0.75,0,88.0,300,0.0,0.0,1.0,-455.89,0.5105
82,1,mall_small,0.75,0,117.0,300,0.0,0.0,1.0,-500.62,0.5058
83,1,mall_small,1.0,1,86.5,148,0.0,0.0,1.0,-46.11,0.5033
84,1,mall_small,1.0,1,121.0,220,0.0,0.0,1.0,-205.27,0.4997
85,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-1772.48,0.9937
86,2,school_small,0.25,0,114.0,300,0.0,0.0,1.0,-1407.89,0.9883
87,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-1797.44,0.982
88,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-1784.3,0.9757
89,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-1847.58,0.9693
90,2,school_small,0.25,0,60.0,300,0.0,0.0,1.0,-1312.08,0.9643
91,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-1795.06,0.9579
92,2,school_small,0.5,0,115.0,300,0.0,0.0,1.0,-1065.42,0.9535
93,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-1767.8,0.9472
94,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-1795.31,0.9409
95,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-1796.13,0.9345
96,2,school_small,0.25,0,278.0,300,0.0,0.0,1.0,-1669.21,0.9283
97,2,school_small,0.25,0,199.0,300,0.0,0.0,1.0,-1528.15,0.9225
98,2,school_small,0.25,0,63.0,300,0.0,0.0,1.0,-1346.1,0.9174
99,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-1770.97,0.9111
100,2,school_small,0.25,0,63.0,300,0.0,0.0,1.0,-1258.36,0.906
101,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-1811.39,0.8997
102,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-1830.19,0.8934
103,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-1769.2,0.887
104,2,school_small,0.25,0,189.0,300,0.0,0.0,1.0,-1463.11,0.8813
105,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-1809.44,0.8749
106,2,school_small,0.25,0,31.0,300,0.0,0.0,1.0,-1346.82,0.87
107,2,school_small,0.25,0,92.0,300,0.0,0.0,1.0,-1361.19,0.8648
108,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-1700.96,0.8585
109,2,school_small,0.25,0,264.0,300,0.0,0.0,1.0,-1509.64,0.8523
110,2,school_small,0.25,0,51.0,300,0.0,0.0,1.0,-1261.86,0.8473
111,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-1778.3,0.841
112,2,school_small,0.25,0,39.0,300,0.0,0.0,1.0,-1297.18,0.836
113,2,school_small,0.25,0,106.0,300,0.0,0.0,1.0,-1444.8,0.8307
114,2,school_small,0.5,0,137.5,300,0.0,0.0,1.0,-1105.7,0.8261
115,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-1750.12,0.8198
116,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-1818.19,0.8134
117,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-1794.36,0.8071
118,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-1726.81,0.8008
119,2,school_small,0.25,0,15.0,300,0.0,0.0,1.0,-1312.05,0.7959
120,2,school_small,0.5,0,127.0,300,0.0,0.0,1.0,-1093.0,0.7914
121,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-1829.68,0.7851
122,2,school_small,0.25,0,161.0,300,0.0,0.0,1.0,-1465.61,0.7795
123,2,school_small,0.25,0,34.0,300,0.0,0.0,1.0,-1274.78,0.7746
124,2,school_small,0.25,0,131.0,300,0.0,0.0,1.0,-1471.11,0.7691
125,2,school_small,0.25,0,288.0,300,0.0,0.0,1.0,-1544.75,0.7628
126,2,school_small,0.25,0,19.0,300,0.0,0.0,1.0,-1159.28,0.758
127,2,school_small,0.25,0,35.0,300,0.0,0.0,1.0,-1265.48,0.7531
128,2,school_small,0.25,0,266.0,300,0.0,0.0,1.0,-1609.04,0.7469
129,2,school_small,0.25,0,149.0,300,0.0,0.0,1.0,-1332.7,0.7414
130,2,school_small,0.5,0,229.0,300,0.0,0.0,1.0,-1278.65,0.7358
131,2,school_small,0.75,0,167.0,300,0.0,0.0,1.0,-837.38,0.7316
132,2,school_small,0.25,0,42.0,300,0.0,0.0,1.0,-1235.32,0.7266
133,2,school_small,0.5,0,192.0,300,0.0,0.0,1.0,-1121.84,0.7214
134,2,school_small,0.25,0,142.0,300,0.0,0.0,1.0,-1474.58,0.7159
135,2,school_small,0.5,0,169.0,300,0.0,0.0,1.0,-1092.05,0.7109
136,2,school_small,0.5,0,138.5,300,0.0,0.0,1.0,-1032.4,0.7063
137,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-1730.33,0.7
138,2,school_small,0.25,0,19.0,300,0.0,0.0,1.0,-1294.87,0.6951
139,2,school_small,0.5,0,200.0,300,0.0,0.0,1.0,-1263.03,0.6899
140,2,school_small,0.25,0,16.0,300,0.0,0.0,1.0,-1377.57,0.685
141,2,school_small,0.5,0,170.5,300,0.0,0.0,1.0,-1126.16,0.68
142,2,school_small,0.5,0,113.5,300,0.0,0.0,1.0,-983.28,0.6757
143,2,school_small,0.5,0,159.5,300,0.0,0.0,1.0,-1036.03,0.6708
144,2,school_small,0.75,0,189.0,300,0.0,0.0,1.0,-771.42,0.6663
145,2,school_small,0.5,0,155.5,300,0.0,0.0,1.0,-986.14,0.6614
146,2,school_small,0.5,0,159.0,300,0.0,0.0,1.0,-1063.32,0.6566
147,2,school_small,0.75,0,140.0,300,0.0,0.0,1.0,-583.99,0.6528
148,2,school_small,0.75,0,160.0,300,0.0,0.0,1.0,-692.18,0.6487
149,2,school_small,0.5,0,127.0,300,0.0,0.0,1.0,-946.73,0.6442
150,2,school_small,0.25,0,76.0,300,0.0,0.0,1.0,-1349.67,0.639
151,2,school_small,0.5,0,179.5,300,0.0,0.0,1.0,-1129.7,0.634
152,2,school_small,0.75,0,90.67,300,0.0,0.0,1.0,-543.86,0.631
153,2,school_small,0.75,0,131.33,300,0.0,0.0,1.0,-693.31,0.6273
154,2,school_small,0.75,0,168.0,300,0.0,0.0,1.0,-726.29,0.623
155,2,school_small,0.75,0,109.67,300,0.0,0.0,1.0,-584.89,0.6197
156,2,school_small,0.5,0,192.5,300,0.0,0.0,1.0,-1148.06,0.6145
157,2,school_small,0.75,0,128.0,300,0.0,0.0,1.0,-730.75,0.6109
158,2,school_small,0.5,0,123.5,300,0.0,0.0,1.0,-988.59,0.6064
159,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-1722.44,0.6001
160,2,school_small,0.25,0,82.0,300,0.0,0.0,1.0,-1254.72,0.5949
161,2,school_small,0.5,0,59.5,300,0.0,0.0,1.0,-845.29,0.5911
162,2,school_small,0.5,0,105.0,300,0.0,0.0,1.0,-1023.18,0.5869
163,2,school_small,0.75,0,153.0,300,0.0,0.0,1.0,-687.1,0.5828
164,2,school_small,0.75,0,172.0,300,0.0,0.0,1.0,-845.67,0.5785
165,2,school_small,0.5,0,95.0,300,0.0,0.0,1.0,-812.48,0.5744
166,2,school_small,1.0,1,117.5,238,0.0,0.0,1.0,-154.79,0.5719
167,2,school_small,1.0,1,128.25,266,0.0,0.0,1.0,-181.87,0.5692
168,2,school_small,0.25,0,69.0,300,0.0,0.0,1.0,-1322.32,0.5641
169,2,school_small,0.75,0,136.67,300,0.0,0.0,1.0,-675.67,0.5603
170,2,school_small,0.25,0,41.0,300,0.0,0.0,1.0,-1273.78,0.5554
171,2,school_small,0.75,0,130.0,300,0.0,0.0,1.0,-622.69,0.5517
172,2,school_small,0.75,0,152.33,300,0.0,0.0,1.0,-582.9,0.5477
173,2,school_small,0.75,0,126.0,300,0.0,0.0,1.0,-490.12,0.5441
174,2,school_small,0.75,0,71.33,300,0.0,0.0,1.0,-417.84,0.5414
175,2,school_small,0.5,0,123.5,300,0.0,0.0,1.0,-907.63,0.537
176,2,school_small,0.75,0,120.0,300,0.0,0.0,1.0,-525.96,0.5335
177,2,school_small,0.75,0,94.0,300,0.0,0.0,1.0,-419.61,0.5304
178,2,school_small,0.5,0,128.5,300,0.0,0.0,1.0,-1009.9,0.5259
179,2,school_small,0.5,0,132.0,300,0.0,0.0,1.0,-927.6,0.5213
180,2,school_small,0.75,0,44.33,300,0.0,0.0,1.0,-357.0,0.519
181,2,school_small,0.75,0,162.0,300,0.0,0.0,1.0,-553.78,0.5149
182,2,school_small,1.0,1,190.25,248,0.0,0.0,1.0,-567.93,0.5109
183,2,school_small,0.75,0,206.67,300,0.0,0.0,1.0,-938.11,0.506
184,2,school_small,1.0,1,137.5,210,0.0,0.0,1.0,-332.86,0.5031
185,2,school_small,0.75,0,93.33,300,0.0,0.0,1.0,-476.08,0.5
186,2,school_small,0.75,0,147.67,300,0.0,0.0,1.0,-693.92,0.4961
187,2,school_small,0.75,0,73.33,300,0.0,0.0,1.0,-340.81,0.4934
188,2,school_small,1.0,1,110.0,165,0.0,0.0,1.0,-173.46,0.4911
189,2,school_small,1.0,1,147.75,201,0.0,0.0,1.0,-296.59,0.4879
190,2,school_small,1.0,1,153.25,270,0.0,0.0,1.0,-397.57,0.4847
191,2,school_small,1.0,1,93.5,172,0.0,0.0,1.0,-61.7,0.4827
192,2,school_small,1.0,1,114.5,168,0.0,0.0,1.0,-113.55,0.4803
193,2,school_small,1.0,1,109.75,172,0.0,0.0,1.0,-59.4,0.478
194,2,school_small,0.75,0,103.33,300,0.0,0.0,1.0,-431.58,0.4748
195,2,school_small,1.0,1,121.25,193,0.0,0.0,1.0,-98.86,0.4722
196,2,school_small,1.0,1,117.75,185,0.0,0.0,1.0,-213.77,0.4697
197,2,school_small,1.0,1,117.25,238,0.0,0.0,1.0,-133.47,0.4673
198,2,school_small,1.0,1,64.25,128,0.0,0.0,1.0,122.25,0.4659
199,3,office_wing_small,0.5,0,128.5,300,0.0,0.0,1.0,-1077.16,0.896
200,3,office_wing_small,0.0,0,300,300,0.0,0.0,1.0,-1863.63,0.8903
201,3,office_wing_small,0.0,0,300,300,0.25,0.1875,1.075,-2117.06,0.8846
202,3,office_wing_small,0.25,0,288.0,300,0.0,0.0,1.0,-1593.82,0.879
203,3,office_wing_small,0.5,0,118.5,300,0.0,0.0,1.0,-1024.89,0.8751
204,3,office_wing_small,0.25,0,108.0,300,0.25,0.1875,1.075,-1551.45,0.8703
205,3,office_wing_small,0.5,0,155.5,300,0.0,0.0,1.0,-1114.82,0.866
206,3,office_wing_small,0.0,0,300,300,0.115,0.0397,1.0425,-2205.48,0.8603
207,3,office_wing_small,0.0,0,300,300,0.0,0.0,1.0,-1723.59,0.8547
208,3,office_wing_small,0.0,0,300,300,0.0,0.0,1.0,-1761.55,0.849
209,3,office_wing_small,0.25,0,198.0,300,0.095,0.0271,1.0395,-1447.99,0.8438
210,3,office_wing_small,0.5,0,129.0,300,0.0,0.0,1.0,-1020.3,0.8398
211,3,office_wing_small,0.25,0,24.0,300,0.25,0.1875,1.075,-1279.15,0.8354
212,3,office_wing_small,0.25,0,207.0,300,0.25,0.1875,1.075,-1487.69,0.8302
213,3,office_wing_small,0.25,0,179.0,300,0.25,0.1875,1.075,-1543.65,0.8251
214,3,office_wing_small,0.25,0,136.0,300,0.0,0.0,1.0,-1320.38,0.8202
215,3,office_wing_small,0.0,0,300,300,0.25,0.1875,1.075,-2148.14,0.8145
216,3,office_wing_small,0.5,0,145.5,300,0.25,0.1875,1.075,-1230.02,0.8103
217,3,office_wing_small,0.75,0,136.33,300,0.0,0.0,1.0,-633.16,0.807
218,3,office_wing_small,0.5,0,176.0,300,0.31,0.0969,1.0844,-1231.41,0.8025
219,3,office_wing_small,0.25,0,104.0,300,0.0,0.0,1.0,-1506.53,0.7977
220,3,office_wing_small,0.75,0,113.67,300,0.165,0.0817,1.0278,-608.13,0.7947
221,3,office_wing_small,0.75,0,138.33,300,0.0,0.0,1.0,-698.91,0.7913
222,3,office_wing_small,0.5,0,107.0,300,0.25,0.1875,1.0697,-927.05,0.7875
223,3,office_wing_small,0.25,0,200.0,300,0.25,0.1875,1.075,-1918.94,0.7823
224,3,office_wing_small,0.5,0,267.5,300,0.0,0.0,1.0,-1475.87,0.7769
225,3,office_wing_small,0.5,0,174.5,300,0.02,0.0012,1.0051,-1092.08,0.7724
226,3,office_wing_small,0.5,0,124.5,300,0.07,0.0147,1.0382,-1222.36,0.7684
227,3,office_wing_small,0.25,0,222.0,300,0.195,0.1141,1.075,-1481.35,0.7631
228,3,office_wing_small,0.5,0,56.5,300,0.0,0.0,1.0,-875.95,0.7598
229,3,office_wing_small,0.5,0,122.5,300,0.0,0.0,1.0,-915.95,0.7558
230,3,office_wing_small,0.5,0,212.0,300,0.25,0.1875,1.0746,-1267.87,0.7509
231,3,office_wing_small,0.25,0,300.0,300,0.21,0.1323,1.075,-1536.77,0.7453
232,3,office_wing_small,0.75,0,73.0,300,0.0,0.0,1.0001,-363.92,0.7428
233,3,office_wing_small,0.5,0,179.5,300,0.25,0.1875,1.075,-1224.87,0.7383
234,3,office_wing_small,1.0,1,117.75,245,0.0,0.0,1.0,-274.12,0.7361
235,3,office_wing_small,0.75,0,160.0,300,0.065,0.0127,1.038,-677.49,0.7324
236,3,office_wing_small,0.5,0,205.5,300,0.0,0.0,1.0,-1146.59,0.7276
237,3,office_wing_small,1.0,1,194.75,280,0.0,0.0,1.0,-597.61,0.7239
238,3,office_wing_small,0.75,0,109.33,300,0.015,0.0007,1.0041,-634.37,0.721
239,3,office_wing_small,0.25,0,72.0,300,0.05,0.0075,1.0195,-1357.31,0.7164
240,3,office_wing_small,0.75,0,199.0,300,0.215,0.1387,1.0752,-861.53,0.7122
241,3,office_wing_small,0.5,0,194.5,300,0.075,0.0169,1.0,-1085.58,0.7075
242,3,office_wing_small,0.5,0,86.0,300,0.0,0.0,1.0001,-797.48,0.7038
243,3,office_wing_small,0.75,0,137.33,300,0.0,0.0,1.0,-555.28,0.7005
244,3,office_wing_small,1.0,1,130.5,256,0.0,0.0,1.0,-237.1,0.698
245,3,office_wing_small,0.5,0,70.5,300,0.105,0.0331,1.0362,-845.35,0.6945
246,3,office_wing_small,0.75,0,159.67,300,0.0,0.0,1.0,-796.48,0.6908
247,3,office_wing_small,0.25,0,229.0,300,0.25,0.1875,1.0673,-1515.61,0.6855
248,3,office_wing_small,0.75,0,127.67,300,0.0,0.0,1.0,-581.09,0.6823
249,3,office_wing_small,0.75,0,119.67,300,0.0,0.0,1.0,-547.62,0.6792
250,3,office_wing_small,0.75,0,171.0,300,0.165,0.0817,1.075,-696.58,0.6753
251,3,office_wing_small,0.75,0,144.67,300,0.0,0.0,1.0,-657.71,0.6719
252,3,office_wing_small,0.75,0,152.0,300,0.0,0.0,1.0,-616.04,0.6683
253,3,office_wing_small,0.5,0,42.5,300,0.0,0.0,1.0004,-885.0,0.665
254,3,office_wing_small,0.75,0,96.0,300,0.0,0.0,1.0,-395.64,0.6623
255,3,office_wing_small,0.75,0,166.0,300,0.02,0.0012,1.0051,-703.56,0.6585
256,3,office_wing_small,0.75,0,173.67,300,0.185,0.1027,1.0718,-743.47,0.6546
257,3,office_wing_small,1.0,1,227.0,286,0.005,0.0001,1.0026,-747.34,0.6503
258,3,office_wing_small,0.75,0,196.33,300,0.0,0.0,1.0,-743.55,0.6461
259,3,office_wing_small,0.75,0,150.33,300,0.015,0.0007,1.0036,-776.82,0.6426
260,3,office_wing_small,0.75,0,120.0,300,0.03,0.0027,1.0079,-572.5,0.6395
261,3,office_wing_small,0.75,0,185.0,300,0.02,0.0012,1.0051,-717.64,0.6354
262,3,office_wing_small,0.5,0,101.0,300,0.045,0.0061,1.0155,-928.98,0.6316
263,3,office_wing_small,0.75,0,129.0,300,0.185,0.1027,1.0744,-611.6,0.6284
264,3,office_wing_small,0.75,0,169.67,300,0.0,0.0,1.0,-709.3,0.6246
265,3,office_wing_small,0.75,0,140.0,300,0.0,0.0,1.0,-699.1,0.6212
266,3,office_wing_small,1.0,1,129.0,229,0.0,0.0,1.0,-232.33,0.6187
267,3,office_wing_small,0.75,0,78.0,300,0.0,0.0,1.0,-401.32,0.6162
268,3,office_wing_small,0.75,0,97.0,300,0.0,0.0,1.0,-409.98,0.6134
269,3,office_wing_small,1.0,1,77.0,174,0.0,0.0,1.0,-23.24,0.612
270,3,office_wing_small,1.0,1,119.25,243,0.0,0.0,1.0,-154.65,0.6097
271,3,office_wing_small,0.5,0,61.5,300,0.175,0.0919,1.0749,-940.95,0.6063
272,3,office_wing_small,0.75,0,197.0,300,0.1,0.03,1.0401,-1003.36,0.6021
273,3,office_wing_small,0.5,0,153.5,300,0.22,0.1452,1.075,-1014.48,0.5978
274,3,office_wing_small,0.75,0,136.0,300,0.0,0.0,1.0,-665.35,0.5945
275,3,office_wing_small,0.75,0,89.0,300,0.0,0.0,1.0013,-474.17,0.5918
276,3,office_wing_small,0.5,0,124.5,300,0.125,0.0469,1.0359,-1103.99,0.5878
277,3,office_wing_small,1.0,1,96.0,221,0.0,0.0,1.0,-121.15,0.586
278,3,office_wing_small,1.0,1,79.5,118,0.0,0.0,1.0,9.48,0.5845
279,3,office_wing_small,0.75,0,183.67,300,0.035,0.0037,1.0073,-915.91,0.5805
280,3,office_wing_small,0.5,0,45.5,300,0.08,0.0192,1.0373,-793.63,0.5772
281,3,office_wing_small,0.75,0,117.33,300,0.0,0.0,1.0,-521.06,0.5741
282,3,office_wing_small,1.0,1,127.75,276,0.0,0.0,1.0,-202.7,0.5717
283,3,office_wing_small,0.75,0,94.67,300,0.165,0.0817,1.075,-512.44,0.569
284,3,office_wing_small,0.75,0,194.67,300,0.0,0.0,1.0001,-763.01,0.5648
285,3,office_wing_small,1.0,1,156.25,245,0.0,0.0,1.0,-352.2,0.5618
286,3,office_wing_small,0.75,0,205.67,300,0.24,0.1728,1.075,-952.73,0.5575
287,3,office_wing_small,1.0,1,130.5,273,0.0,0.0,1.0001,-254.13,0.555
288,3,office_wing_small,0.75,0,102.33,300,0.13,0.0507,1.0415,-568.93,0.5522
289,3,office_wing_small,1.0,1,142.75,232,0.12,0.0432,1.0447,-231.28,0.5495
290,3,office_wing_small,1.0,1,131.25,213,0.0,0.0,1.0,-209.13,0.547
291,3,office_wing_small,1.0,1,165.0,259,0.0,0.0,1.0016,-362.3,0.5439
292,4,library_small,0.0,0,300,300,0.0,0.0,1.0,-1817.39,0.8943
293,4,library_small,0.0,0,300,300,0.25,0.1875,1.0748,-2032.03,0.8887
294,4,library_small,0.25,0,89.0,300,0.0,0.0,1.0,-1418.7,0.884
295,4,library_small,0.25,0,161.0,300,0.0,0.0,1.0,-1458.55,0.879
296,4,library_small,0.25,0,233.0,300,0.25,0.1875,1.075,-1705.06,0.8737
297,4,library_small,0.0,0,300,300,0.0,0.0,1.0,-1845.72,0.868
298,4,library_small,0.0,0,300,300,0.0,0.0,1.0,-1791.95,0.8623
299,4,library_small,0.0,0,300,300,0.0,0.0,1.0,-1769.42,0.8567
300,4,library_small,0.0,0,300,300,0.0,0.0,1.0,-1718.85,0.851
301,4,library_small,0.0,0,300,300,0.0,0.0,1.0,-1760.15,0.8453
302,4,library_small,0.25,0,294.0,300,0.0,0.0,1.0,-1711.63,0.8397
303,4,library_small,0.25,0,270.0,300,0.09,0.0243,1.0153,-1735.43,0.8342
304,4,library_small,0.25,0,89.0,300,0.0,0.0,1.0,-1295.32,0.8295
305,4,library_small,0.25,0,237.0,300,0.25,0.1875,1.075,-1716.9,0.8241
306,4,library_small,0.25,0,82.0,300,0.0,0.0,1.0,-1306.28,0.8195
307,4,library_small,0.0,0,300,300,0.0,0.0,1.0,-1655.94,0.8138
308,4,library_small,0.0,0,300,300,0.0,0.0,1.0,-1644.55,0.8081
309,4,library_small,0.0,0,300,300,0.0,0.0,1.0,-1848.75,0.8025
310,4,library_small,0.0,0,300,300,0.25,0.1875,1.075,-1763.43,0.7968
311,4,library_small,0.0,0,300,300,0.0,0.0,1.0,-1691.86,0.7911
312,4,library_small,0.25,0,259.0,300,0.0,0.0,1.0,-1522.82,0.7857
313,4,library_small,0.25,0,290.0,300,0.0,0.0,1.0,-1565.04,0.78
314,4,library_small,0.5,0,175.0,300,0.0,0.0,1.0,-1075.79,0.7756
315,4,library_small,0.25,0,272.0,300,0.0,0.0,1.0,-1649.61,0.77
316,4,library_small,0.0,0,300,300,0.0,0.0,1.0,-1798.77,0.7644
317,4,library_small,0.75,0,75.67,300,0.0,0.0,1.0,-438.04,0.7619
318,4,library_small,0.0,0,300,300,0.0,0.0,1.0,-1654.88,0.7562
