episode_global,stage,map_name,evacuation_rate,all_evacuated,mean_evac_time,steps,mean_emotion_final,emotion_variance,mean_speed_ratio,total_reward,epsilon
158,2,school_small,0.5,0,45.0,300,0.0,0.0,1.0,101.65,0.05
159,2,school_small,0.25,0,77.0,300,0.0,0.0,1.0,-13.34,0.05
160,2,school_small,0.25,0,57.0,300,0.0,0.0,1.0,-17.67,0.05
161,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-135.02,0.05
162,2,school_small,0.25,0,52.0,300,0.0,0.0,1.0,3.96,0.05
163,2,school_small,0.5,0,39.0,300,0.0,0.0,1.0,102.17,0.05
164,2,school_small,0.75,0,87.33,300,0.0,0.0,1.0,207.83,0.05
165,2,school_small,0.5,0,92.5,300,0.0,0.0,1.0,94.65,0.05
166,2,school_small,0.25,0,26.0,300,0.0,0.0,1.0,-29.84,0.05
167,2,school_small,0.75,0,95.33,300,0.0,0.0,1.0,191.98,0.05
168,2,school_small,0.5,0,64.5,300,0.0,0.0,1.0,107.82,0.05
169,2,school_small,0.5,0,55.5,300,0.0,0.0,1.0,94.48,0.05
170,2,school_small,0.75,0,45.67,300,0.0,0.0,1.0,214.47,0.05
171,2,school_small,0.25,0,19.0,300,0.0,0.0,1.0,-24.48,0.05
172,2,school_small,0.75,0,134.67,300,0.0,0.0,1.0,191.0,0.05
173,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-147.66,0.05
174,2,school_small,0.75,0,106.33,300,0.0,0.0,1.0,190.92,0.05
175,2,school_small,0.5,0,52.5,300,0.0,0.0,1.0,107.25,0.05
176,2,school_small,0.75,0,59.0,300,0.0,0.0,1.0,208.97,0.05
177,2,school_small,0.5,0,38.5,300,0.0,0.0,1.0,94.53,0.05
178,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-136.59,0.05
179,2,school_small,0.25,0,231.0,300,0.0,0.0,1.0,-36.72,0.05
180,2,school_small,0.5,0,118.0,300,0.0,0.0,1.0,86.58,0.05
181,2,school_small,0.25,0,73.0,300,0.0,0.0,1.0,-37.18,0.05
182,2,school_small,0.5,0,55.0,300,0.0,0.0,1.0,97.62,0.05
183,2,school_small,0.25,0,18.0,300,0.0,0.0,1.0,-36.54,0.05
184,2,school_small,0.75,0,99.33,300,0.0,0.0,1.0,196.68,0.05
185,2,school_small,0.75,0,93.33,300,0.0,0.0,1.0,198.13,0.05
186,2,school_small,0.5,0,76.5,300,0.0,0.0,1.0,72.99,0.05
187,2,school_small,0.5,0,40.0,300,0.0,0.0,1.0,100.56,0.05
188,2,school_small,0.25,0,18.0,300,0.0,0.0,1.0,-19.16,0.05
189,2,school_small,0.25,0,155.0,300,0.0,0.0,1.0,-28.42,0.05
190,2,school_small,0.75,0,43.0,300,0.0,0.0,1.0,217.76,0.05
191,2,school_small,0.5,0,72.0,300,0.0,0.0,1.0,96.29,0.05
192,2,school_small,0.25,0,49.0,300,0.0,0.0,1.0,-3.14,0.05
193,2,school_small,1.0,1,43.5,59,0.0,0.0,1.0,318.98,0.05
194,2,school_small,0.5,0,180.0,300,0.0,0.0,1.0,54.83,0.05
195,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-172.53,0.05
196,2,school_small,0.25,0,46.0,300,0.0,0.0,1.0,-26.14,0.05
197,2,school_small,0.25,0,64.0,300,0.0,0.0,1.0,-19.93,0.05
198,2,school_small,1.0,1,58.75,79,0.0,0.0,1.0,315.4,0.05
199,2,school_small,0.75,0,58.0,300,0.0,0.0,1.0,208.85,0.05
200,2,school_small,0.5,0,33.0,300,0.0,0.0,1.0,99.66,0.05
201,2,school_small,0.5,0,55.0,300,0.0,0.0,1.0,92.99,0.05
202,2,school_small,1.0,1,70.25,103,0.0,0.0,1.0,313.45,0.05
203,2,school_small,0.5,0,101.0,300,0.0,0.0,1.0,84.26,0.05
204,2,school_small,0.5,0,62.5,300,0.0,0.0,1.0,81.5,0.05
205,2,school_small,0.25,0,83.0,300,0.0,0.0,1.0,-11.95,0.05
206,2,school_small,0.25,0,41.0,300,0.0,0.0,1.0,-22.18,0.05
207,2,school_small,0.5,0,50.5,300,0.0,0.0,1.0,100.01,0.05
208,2,school_small,0.25,0,48.0,300,0.0,0.0,1.0,-26.7,0.05
209,2,school_small,0.75,0,105.0,300,0.0,0.0,1.0,198.35,0.05
210,2,school_small,1.0,1,59.5,136,0.0,0.0,1.0,313.87,0.05
211,2,school_small,1.0,1,78.75,153,0.0,0.0,1.0,322.11,0.05
212,2,school_small,0.5,0,70.0,300,0.0,0.0,1.0,102.94,0.05
213,2,school_small,0.5,0,34.0,300,0.0,0.0,1.0,104.65,0.05
214,2,school_small,0.5,0,62.5,300,0.0,0.0,1.0,99.01,0.05
215,2,school_small,0.75,0,113.67,300,0.0,0.0,1.0,205.26,0.05
216,2,school_small,0.75,0,106.0,300,0.0,0.0,1.0,198.91,0.05
217,2,school_small,0.5,0,100.0,300,0.0,0.0,1.0,96.54,0.05
218,2,school_small,0.25,0,17.0,300,0.0,0.0,1.0,-1.55,0.05
219,2,school_small,0.75,0,141.33,300,0.0,0.0,1.0,214.95,0.05
220,2,school_small,0.75,0,96.0,300,0.0,0.0,1.0,210.81,0.05
221,2,school_small,0.5,0,34.5,300,0.0,0.0,1.0,125.97,0.05
222,2,school_small,0.75,0,152.0,300,0.0,0.0,1.0,196.68,0.05
223,2,school_small,0.75,0,94.67,300,0.0,0.0,1.0,196.92,0.05
224,2,school_small,0.75,0,118.0,300,0.0,0.0,1.0,209.28,0.05
225,2,school_small,0.75,0,119.0,300,0.0,0.0,1.0,208.82,0.05
226,2,school_small,0.75,0,71.67,300,0.0,0.0,1.0,220.92,0.05
227,2,school_small,0.75,0,60.33,300,0.0,0.0,1.0,211.87,0.05
228,2,school_small,0.75,0,59.33,300,0.0,0.0,1.0,219.41,0.05
229,2,school_small,0.5,0,84.0,300,0.0,0.0,1.0,92.1,0.05
230,2,school_small,0.5,0,163.0,300,0.0,0.0,1.0,94.85,0.05
231,2,school_small,0.25,0,38.0,300,0.0,0.0,1.0,-19.89,0.05
232,2,school_small,0.75,0,80.0,300,0.0,0.0,1.0,211.08,0.05
233,2,school_small,0.75,0,85.0,300,0.0,0.0,1.0,210.28,0.05
234,2,school_small,0.75,0,65.33,300,0.0,0.0,1.0,216.39,0.05
235,2,school_small,1.0,1,162.5,270,0.0,0.0,1.0,313.5,0.05
236,2,school_small,0.75,0,82.0,300,0.0,0.0,1.0,217.55,0.05
237,2,school_small,1.0,1,40.0,56,0.0,0.0,1.0,323.35,0.05
238,2,school_small,0.75,0,120.67,300,0.0,0.0,1.0,206.61,0.05
239,2,school_small,0.75,0,83.33,300,0.0,0.0,1.0,211.05,0.05
240,2,school_small,0.5,0,174.5,300,0.0,0.0,1.0,92.03,0.05
241,2,school_small,1.0,1,191.75,244,0.0,0.0,1.0,286.55,0.05
242,2,school_small,0.75,0,62.33,300,0.0,0.0,1.0,223.01,0.05
243,2,school_small,1.0,1,173.0,224,0.0,0.0,1.0,298.64,0.05
244,2,school_small,0.75,0,124.67,300,0.0,0.0,1.0,223.14,0.05
245,2,school_small,1.0,1,90.25,248,0.0,0.0,1.0,311.45,0.05
246,2,school_small,1.0,1,96.75,180,0.0,0.0,1.0,323.55,0.05
247,2,school_small,1.0,1,120.5,207,0.0,0.0,1.0,319.14,0.05
248,2,school_small,0.75,0,108.67,300,0.0,0.0,1.0,189.49,0.05
249,2,school_small,1.0,1,157.5,231,0.0,0.0,1.0,293.1,0.05
250,2,school_small,0.75,0,78.67,300,0.0,0.0,1.0,217.92,0.05
251,2,school_small,0.75,0,100.67,300,0.0,0.0,1.0,214.54,0.05
