episode_global,stage,map_name,evacuation_rate,all_evacuated,mean_evac_time,steps,mean_emotion_final,emotion_variance,mean_speed_ratio,total_reward,epsilon
114,2,school_small,0.25,0,78.0,300,0.0,0.0,1.0,-1293.09,0.7593
115,2,school_small,0.25,0,150.0,300,0.0,0.0,1.0,-1283.89,0.7538
116,2,school_small,0.25,0,29.0,300,0.0,0.0,1.0,-1238.86,0.7489
117,2,school_small,0.5,0,153.0,300,0.0,0.0,1.0,-1050.7,0.7441
118,2,school_small,0.5,0,191.5,300,0.0,0.0,1.0,-1116.0,0.7389
119,2,school_small,0.5,0,207.0,300,0.0,0.0,1.0,-1078.51,0.7335
120,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-1664.09,0.7272
121,2,school_small,0.25,0,133.0,300,0.0,0.0,1.0,-1307.7,0.7218
122,2,school_small,0.75,0,164.33,300,0.0,0.0,1.0,-665.98,0.7176
123,2,school_small,0.75,0,79.0,300,0.0,0.0,1.0,-417.01,0.7147
124,2,school_small,0.5,0,137.0,300,0.0,0.0,1.0,-1054.28,0.7101
125,2,school_small,0.25,0,172.0,300,0.0,0.0,1.0,-1450.52,0.7045
126,2,school_small,0.25,0,17.0,300,0.0,0.0,1.0,-1213.61,0.6996
127,2,school_small,0.75,0,150.0,300,0.0,0.0,1.0,-674.12,0.6957
128,2,school_small,0.5,0,200.5,300,0.0,0.0,1.0,-1120.04,0.6904
129,2,school_small,0.5,0,88.5,300,0.0,0.0,1.0,-881.32,0.6863
130,2,school_small,0.5,0,110.0,300,0.0,0.0,1.0,-900.92,0.6819
131,2,school_small,0.5,0,181.0,300,0.0,0.0,1.0,-1106.3,0.6769
132,2,school_small,0.75,0,167.33,300,0.0,0.0,1.0,-722.35,0.6726
133,2,school_small,0.75,0,214.67,300,0.0,0.0,1.0,-999.06,0.6676
134,2,school_small,0.75,0,136.67,300,0.0,0.0,1.0,-643.95,0.6639
135,2,school_small,0.5,0,112.5,300,0.0,0.0,1.0,-967.86,0.6596
136,2,school_small,0.75,0,200.67,300,0.0,0.0,1.0,-924.66,0.6548
137,2,school_small,0.5,0,131.5,300,0.0,0.0,1.0,-974.58,0.6502
138,2,school_small,0.75,0,146.0,300,0.0,0.0,1.0,-648.44,0.6463
139,2,school_small,0.75,0,211.67,300,0.0,0.0,1.0,-824.89,0.6414
140,2,school_small,1.0,1,127.0,274,0.0,0.0,1.0,-209.32,0.6387
141,2,school_small,0.75,0,197.0,300,0.0,0.0,1.0,-892.31,0.634
142,2,school_small,1.0,1,175.75,283,0.0,0.0,1.0,-439.39,0.6303
143,2,school_small,1.0,1,122.0,266,0.0,0.0,1.0,-234.57,0.6277
144,2,school_small,0.75,0,147.67,300,0.0,0.0,1.0,-699.19,0.6238
145,2,school_small,0.75,0,129.33,300,0.0,0.0,1.0,-582.13,0.6202
146,2,school_small,0.75,0,211.33,300,0.0,0.0,1.0,-953.13,0.6153
147,2,school_small,0.75,0,135.67,300,0.0,0.0,1.0,-517.48,0.6115
148,2,school_small,0.75,0,152.67,300,0.0,0.0,1.0,-721.55,0.6075
149,2,school_small,0.75,0,73.67,300,0.0,0.0,1.0,-442.47,0.6048
